Station,Date,Sunrise,Sunset,CodeSum,ResultDir,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,AvgSpeed
1,2007-05-06,0442,1855, ,11,75.43333333333334,51.6,63.733333333333334,5.166666666666667,45.266666666666666,54.03333333333333,3.8666666666666667,2.6,0.0,0.059666666666666666,29.36133333333333,30.084999999999997,8.64666666666667,10.363333333333335
2,2007-05-06,-,-, ,10,75.86666666666666,53.56666666666667,64.73333333333333,5.166666666666667,45.3,54.4,3.533333333333333,3.2666666666666666,0.0,0.041666666666666664,29.425000000000004,30.079,8.44,9.993333333333334
1,2007-05-07,0441,1856,RA,18,75.43333333333334,51.6,63.733333333333334,5.166666666666667,45.266666666666666,54.03333333333333,3.8666666666666667,2.6,0.0,0.059666666666666666,29.36133333333333,30.084999999999997,8.64666666666667,10.363333333333335
2,2007-05-07,-,-, ,17,75.86666666666666,53.56666666666667,64.73333333333333,5.166666666666667,45.3,54.4,3.533333333333333,3.2666666666666666,0.0,0.041666666666666664,29.425000000000004,30.079,8.44,9.993333333333334
1,2007-05-08,0439,1857,BR,11,75.43333333333334,51.6,63.733333333333334,5.166666666666667,45.266666666666666,54.03333333333333,3.8666666666666667,2.6,0.0,0.059666666666666666,29.36133333333333,30.084999999999997,8.64666666666667,10.363333333333335
2,2007-05-08,-,-,HZ,8,75.86666666666666,53.56666666666667,64.73333333333333,5.166666666666667,45.3,54.4,3.533333333333333,3.2666666666666666,0.0,0.041666666666666664,29.425000000000004,30.079,8.44,9.993333333333334
1,2007-05-09,0438,1858,BR HZ,9,75.43333333333334,51.6,63.733333333333334,5.166666666666667,45.266666666666666,54.03333333333333,3.8666666666666667,2.6,0.0,0.059666666666666666,29.36133333333333,30.084999999999997,8.64666666666667,10.363333333333335
2,2007-05-09,-,-,BR HZ,7,75.86666666666666,53.56666666666667,64.73333333333333,5.166666666666667,45.3,54.4,3.533333333333333,3.2666666666666666,0.0,0.041666666666666664,29.425000000000004,30.079,8.44,9.993333333333334
1,2007-05-10,0437,1859,BR,17,75.43333333333334,51.6,63.733333333333334,5.166666666666667,45.266666666666666,54.03333333333333,3.8666666666666667,2.6,0.0,0.059666666666666666,29.36133333333333,30.084999999999997,8.64666666666667,10.363333333333335
2,2007-05-10,-,-,BR HZ,9,75.86666666666666,53.56666666666667,64.73333333333333,5.166666666666667,45.3,54.4,3.533333333333333,3.2666666666666666,0.0,0.041666666666666664,29.425000000000004,30.079,8.44,9.993333333333334
1,2007-05-11,0436,1860, ,3,75.43333333333334,51.6,63.733333333333334,5.166666666666667,45.266666666666666,54.03333333333333,3.8666666666666667,2.6,0.0,0.059666666666666666,29.36133333333333,30.084999999999997,8.64666666666667,10.363333333333335
2,2007-05-11,-,-, ,36,75.86666666666666,53.56666666666667,64.73333333333333,5.166666666666667,45.3,54.4,3.533333333333333,3.2666666666666666,0.0,0.041666666666666664,29.425000000000004,30.079,8.44,9.993333333333334
1,2007-05-12,0435,1901, ,3,75.43333333333334,51.6,63.733333333333334,5.166666666666667,45.266666666666666,54.03333333333333,3.8666666666666667,2.6,0.0,0.059666666666666666,29.36133333333333,30.084999999999997,8.64666666666667,10.363333333333335
2,2007-05-12,-,-, ,1,75.86666666666666,53.56666666666667,64.73333333333333,5.166666666666667,45.3,54.4,3.533333333333333,3.2666666666666666,0.0,0.041666666666666664,29.425000000000004,30.079,8.44,9.993333333333334
1,2007-05-13,0434,1902, ,14,75.43333333333334,51.6,63.733333333333334,5.166666666666667,45.266666666666666,54.03333333333333,3.8666666666666667,2.6,0.0,0.059666666666666666,29.36133333333333,30.084999999999997,8.64666666666667,10.363333333333335
2,2007-05-13,-,-, ,11,75.86666666666666,53.56666666666667,64.73333333333333,5.166666666666667,45.3,54.4,3.533333333333333,3.2666666666666666,0.0,0.041666666666666664,29.425000000000004,30.079,8.44,9.993333333333334
1,2007-05-14,0433,1903, ,21,75.43333333333334,51.6,63.733333333333334,5.166666666666667,45.266666666666666,54.03333333333333,3.8666666666666667,2.6,0.0,0.059666666666666666,29.36133333333333,30.084999999999997,8.64666666666667,10.363333333333335
2,2007-05-14,-,-, ,21,75.86666666666666,53.56666666666667,64.73333333333333,5.166666666666667,45.3,54.4,3.533333333333333,3.2666666666666666,0.0,0.041666666666666664,29.425000000000004,30.079,8.44,9.993333333333334
1,2007-05-15,0432,1904,RA BR,27,75.43333333333334,51.6,63.733333333333334,5.166666666666667,45.266666666666666,54.03333333333333,3.8666666666666667,2.6,0.0,0.059666666666666666,29.36133333333333,30.084999999999997,8.64666666666667,10.363333333333335
2,2007-05-15,-,-,TSRA RA BR,25,75.86666666666666,53.56666666666667,64.73333333333333,5.166666666666667,45.3,54.4,3.533333333333333,3.2666666666666666,0.0,0.041666666666666664,29.425000000000004,30.079,8.44,9.993333333333334
1,2007-05-16,0431,1905,RA BR,36,75.43333333333334,51.6,63.733333333333334,5.166666666666667,45.266666666666666,54.03333333333333,3.8666666666666667,2.6,0.0,0.059666666666666666,29.36133333333333,30.084999999999997,8.64666666666667,10.363333333333335
2,2007-05-16,-,-,RA BR,36,75.86666666666666,53.56666666666667,64.73333333333333,5.166666666666667,45.3,54.4,3.533333333333333,3.2666666666666666,0.0,0.041666666666666664,29.425000000000004,30.079,8.44,9.993333333333334
1,2007-05-17,0430,1906, ,3,75.43333333333334,51.6,63.733333333333334,5.166666666666667,45.266666666666666,54.03333333333333,3.8666666666666667,2.6,0.0,0.059666666666666666,29.36133333333333,30.084999999999997,8.64666666666667,10.363333333333335
2,2007-05-17,-,-, ,1,75.86666666666666,53.56666666666667,64.73333333333333,5.166666666666667,45.3,54.4,3.533333333333333,3.2666666666666666,0.0,0.041666666666666664,29.425000000000004,30.079,8.44,9.993333333333334
1,2007-05-18,0429,1907, ,25,75.43333333333334,51.6,63.733333333333334,5.166666666666667,45.266666666666666,54.03333333333333,3.8666666666666667,2.6,0.0,0.059666666666666666,29.36133333333333,30.084999999999997,8.64666666666667,10.363333333333335
2,2007-05-18,-,-, ,22,75.86666666666666,53.56666666666667,64.73333333333333,5.166666666666667,45.3,54.4,3.533333333333333,3.2666666666666666,0.0,0.041666666666666664,29.425000000000004,30.079,8.44,9.993333333333334
1,2007-05-19,0428,1908, ,24,75.43333333333334,51.6,63.733333333333334,5.166666666666667,45.266666666666666,54.03333333333333,3.8666666666666667,2.6,0.0,0.059666666666666666,29.36133333333333,30.084999999999997,8.64666666666667,10.363333333333335
2,2007-05-19,-,-, ,23,75.86666666666666,53.56666666666667,64.73333333333333,5.166666666666667,45.3,54.4,3.533333333333333,3.2666666666666666,0.0,0.041666666666666664,29.425000000000004,30.079,8.44,9.993333333333334
1,2007-05-20,0427,1909,RA VCTS,4,75.43333333333334,51.6,63.733333333333334,5.166666666666667,45.266666666666666,54.03333333333333,3.8666666666666667,2.6,0.0,0.059666666666666666,29.36133333333333,30.084999999999997,8.64666666666667,10.363333333333335
2,2007-05-20,-,-,TSRA RA,3,75.86666666666666,53.56666666666667,64.73333333333333,5.166666666666667,45.3,54.4,3.533333333333333,3.2666666666666666,0.0,0.041666666666666664,29.425000000000004,30.079,8.44,9.993333333333334
1,2007-05-21,0426,1910, ,11,75.43333333333334,51.6,63.733333333333334,5.166666666666667,45.266666666666666,54.03333333333333,3.8666666666666667,2.6,0.0,0.059666666666666666,29.36133333333333,30.084999999999997,8.64666666666667,10.363333333333335
2,2007-05-21,-,-, ,10,75.86666666666666,53.56666666666667,64.73333333333333,5.166666666666667,45.3,54.4,3.533333333333333,3.2666666666666666,0.0,0.041666666666666664,29.425000000000004,30.079,8.44,9.993333333333334
1,2007-05-22,0425,1911, ,18,75.43333333333334,51.6,63.733333333333334,5.166666666666667,45.266666666666666,54.03333333333333,3.8666666666666667,2.6,0.0,0.059666666666666666,29.36133333333333,30.084999999999997,8.64666666666667,10.363333333333335
2,2007-05-22,-,-, ,16,75.86666666666666,53.56666666666667,64.73333333333333,5.166666666666667,45.3,54.4,3.533333333333333,3.2666666666666666,0.0,0.041666666666666664,29.425000000000004,30.079,8.44,9.993333333333334
1,2007-05-23,0425,1912, ,19,75.43333333333334,51.6,63.733333333333334,5.166666666666667,45.266666666666666,54.03333333333333,3.8666666666666667,2.6,0.0,0.059666666666666666,29.36133333333333,30.084999999999997,8.64666666666667,10.363333333333335
2,2007-05-23,-,-, ,18,75.86666666666666,53.56666666666667,64.73333333333333,5.166666666666667,45.3,54.4,3.533333333333333,3.2666666666666666,0.0,0.041666666666666664,29.425000000000004,30.079,8.44,9.993333333333334
1,2007-05-24,0424,1913,RA HZ,21,75.43333333333334,51.6,63.733333333333334,5.166666666666667,45.266666666666666,54.03333333333333,3.8666666666666667,2.6,0.0,0.059666666666666666,29.36133333333333,30.084999999999997,8.64666666666667,10.363333333333335
2,2007-05-24,-,-,RA HZ,20,75.86666666666666,53.56666666666667,64.73333333333333,5.166666666666667,45.3,54.4,3.533333333333333,3.2666666666666666,0.0,0.041666666666666664,29.425000000000004,30.079,8.44,9.993333333333334
1,2007-05-25,0423,1914, ,5,75.43333333333334,51.6,63.733333333333334,5.166666666666667,45.266666666666666,54.03333333333333,3.8666666666666667,2.6,0.0,0.059666666666666666,29.36133333333333,30.084999999999997,8.64666666666667,10.363333333333335
2,2007-05-25,-,-,RA BR,5,75.86666666666666,53.56666666666667,64.73333333333333,5.166666666666667,45.3,54.4,3.533333333333333,3.2666666666666666,0.0,0.041666666666666664,29.425000000000004,30.079,8.44,9.993333333333334
1,2007-05-26,0422,1915,TSRA RA BR HZ,17,75.43333333333334,51.6,63.733333333333334,5.166666666666667,45.266666666666666,54.03333333333333,3.8666666666666667,2.6,0.0,0.059666666666666666,29.36133333333333,30.084999999999997,8.64666666666667,10.363333333333335
2,2007-05-26,-,-,TSRA RA BR,15,75.86666666666666,53.56666666666667,64.73333333333333,5.166666666666667,45.3,54.4,3.533333333333333,3.2666666666666666,0.0,0.041666666666666664,29.425000000000004,30.079,8.44,9.993333333333334
1,2007-05-27,0422,1916,RA BR,26,75.43333333333334,51.6,63.733333333333334,5.166666666666667,45.266666666666666,54.03333333333333,3.8666666666666667,2.6,0.0,0.059666666666666666,29.36133333333333,30.084999999999997,8.64666666666667,10.363333333333335
2,2007-05-27,-,-,RA BR,24,75.86666666666666,53.56666666666667,64.73333333333333,5.166666666666667,45.3,54.4,3.533333333333333,3.2666666666666666,0.0,0.041666666666666664,29.425000000000004,30.079,8.44,9.993333333333334
1,2007-05-28,0421,1916,RA,10,75.43333333333334,51.6,63.733333333333334,5.166666666666667,45.266666666666666,54.03333333333333,3.8666666666666667,2.6,0.0,0.059666666666666666,29.36133333333333,30.084999999999997,8.64666666666667,10.363333333333335
2,2007-05-28,-,-, ,8,75.86666666666666,53.56666666666667,64.73333333333333,5.166666666666667,45.3,54.4,3.533333333333333,3.2666666666666666,0.0,0.041666666666666664,29.425000000000004,30.079,8.44,9.993333333333334
1,2007-05-29,0421,1917,BR HZ,18,75.43333333333334,51.6,63.733333333333334,5.166666666666667,45.266666666666666,54.03333333333333,3.8666666666666667,2.6,0.0,0.059666666666666666,29.36133333333333,30.084999999999997,8.64666666666667,10.363333333333335
2,2007-05-29,-,-,BR HZ,16,75.86666666666666,53.56666666666667,64.73333333333333,5.166666666666667,45.3,54.4,3.533333333333333,3.2666666666666666,0.0,0.041666666666666664,29.425000000000004,30.079,8.44,9.993333333333334
1,2007-05-30,0420,1918,HZ,19,75.43333333333334,51.6,63.733333333333334,5.166666666666667,45.266666666666666,54.03333333333333,3.8666666666666667,2.6,0.0,0.059666666666666666,29.36133333333333,30.084999999999997,8.64666666666667,10.363333333333335
2,2007-05-30,-,-,HZ,17,75.86666666666666,53.56666666666667,64.73333333333333,5.166666666666667,45.3,54.4,3.533333333333333,3.2666666666666666,0.0,0.041666666666666664,29.425000000000004,30.079,8.44,9.993333333333334
1,2007-05-31,0420,1919,RA HZ,19,75.26666666666667,52.1,63.9,4.966666666666667,45.6,54.333333333333336,3.8666666666666667,2.7666666666666666,0.0,0.060000000000000005,29.367333333333328,30.090999999999998,8.900000000000004,10.386666666666667
2,2007-05-31,-,-,RA BR,18,75.73333333333333,54.1,64.93333333333334,4.966666666666667,45.63333333333333,54.7,3.533333333333333,3.466666666666667,0.0,0.059333333333333335,29.43033333333334,30.084666666666667,8.646666666666667,9.979999999999999
1,2007-06-01,0419,1920,TSRA BR HZ,17,76.13333333333334,52.766666666666666,64.66666666666667,5.4,46.3,54.96666666666667,3.4,3.066666666666667,0.0,0.06633333333333333,29.360999999999997,30.084999999999994,8.606666666666671,10.153333333333334
2,2007-06-01,-,-,TSRA BR HZ,16,76.6,54.9,65.76666666666667,5.4,46.333333333333336,55.36666666666667,3.1,3.8666666666666667,0.0,0.06633333333333333,29.424000000000003,30.078666666666663,8.359999999999998,9.726666666666667
1,2007-06-02,0419,1920,RA BR,22,76.63333333333334,53.4,65.23333333333333,5.633333333333334,47.06666666666667,55.6,3.1,3.3333333333333335,0.0,0.06766666666666667,29.348999999999997,30.073333333333327,8.433333333333337,10.003333333333334
2,2007-06-02,-,-,RA BR,21,77.06666666666666,55.56666666666667,66.33333333333333,5.633333333333334,47.06666666666667,55.93333333333333,2.8666666666666667,4.2,0.0,0.06633333333333333,29.412000000000003,30.066666666666663,8.179999999999998,9.56
1,2007-06-03,0418,1921,TSRA RA BR HZ,25,77.03333333333333,53.833333333333336,65.63333333333334,5.7,47.7,56.03333333333333,2.8666666666666667,3.5,0.0,0.06799999999999999,29.332666666666668,30.056999999999995,8.260000000000003,9.866666666666667
2,2007-06-03,-,-,RA BR HZ VCTS,24,77.03333333333333,56.0,66.76666666666667,5.7,47.666666666666664,56.4,2.6333333333333333,4.4,0.0,0.077,29.39566666666667,30.049999999999997,8.006666666666666,9.453333333333335
1,2007-06-04,0418,1922,TSRA RA BR,31,77.2,54.0,65.8,5.566666666666666,48.36666666666667,56.4,2.7,3.5,0.0,0.08099999999999999,29.313333333333336,30.03766666666666,8.130000000000004,9.79
2,2007-06-04,-,-,RA BR,30,77.23333333333333,56.06666666666667,66.9,5.566666666666666,48.266666666666666,56.733333333333334,2.5,4.4,0.0,0.08733333333333333,29.376333333333335,30.03066666666666,7.896666666666666,9.406666666666668
1,2007-06-05,0417,1923,RA BR,5,77.06666666666666,53.93333333333333,65.7,5.133333333333334,48.96666666666667,56.56666666666667,2.8,3.5,0.0,0.09499999999999999,29.297666666666668,30.020999999999994,7.823333333333337,9.543333333333333
2,2007-06-05,-,-,RA BR,3,77.06666666666666,56.03333333333333,66.8,5.133333333333334,48.833333333333336,56.93333333333333,2.6,4.4,0.0,0.09633333333333334,29.361,30.013999999999996,7.643333333333332,9.193333333333335
1,2007-06-06,0417,1923,RA,17,76.66666666666667,53.833333333333336,65.46666666666667,4.533333333333333,49.2,56.6,3.033333333333333,3.5,0.0,0.09533333333333331,29.287333333333336,30.01066666666666,7.896666666666671,9.573333333333332
2,2007-06-06,-,-,RA,15,76.7,55.96666666666667,66.6,4.533333333333333,49.1,57.0,2.7333333333333334,4.333333333333333,0.0,0.09633333333333334,29.350666666666665,30.003999999999998,7.679999999999998,9.21666666666667
1,2007-06-07,0417,1924, ,20,76.96666666666667,54.4,65.9,4.633333333333334,49.333333333333336,56.833333333333336,3.033333333333333,3.933333333333333,0.0,0.09533333333333331,29.27233333333334,29.994666666666657,8.563333333333338,10.15
2,2007-06-07,-,-, ,19,77.1,56.333333333333336,67.0,4.633333333333334,49.233333333333334,57.166666666666664,2.7333333333333334,4.733333333333333,0.0,0.09633333333333334,29.335666666666665,29.98833333333333,8.273333333333332,9.72666666666667
1,2007-06-08,0417,1925, ,28,77.1,54.266666666666666,65.9,4.3,49.13333333333333,56.766666666666666,3.033333333333333,3.933333333333333,0.0,0.09099999999999998,29.271333333333338,29.991666666666656,8.796666666666672,10.403333333333334
2,2007-06-08,-,-, ,26,77.26666666666667,56.333333333333336,67.06666666666666,4.3,49.03333333333333,57.13333333333333,2.7333333333333334,4.8,0.0,0.09566666666666666,29.334333333333333,29.985,8.453333333333331,9.943333333333337
1,2007-06-09,0416,1925, ,33,76.93333333333334,54.13333333333333,65.76666666666667,3.8333333333333335,48.96666666666667,56.666666666666664,3.033333333333333,3.8,0.0,0.09099999999999998,29.276666666666667,29.99666666666666,8.783333333333339,10.433333333333334
2,2007-06-09,-,-, ,19,77.13333333333334,56.266666666666666,66.96666666666667,3.8333333333333335,48.93333333333333,57.03333333333333,2.7333333333333334,4.7,0.0,0.09566666666666666,29.339666666666666,29.989666666666665,8.466666666666665,9.970000000000004
1,2007-06-10,0416,1926, ,17,77.3,54.266666666666666,66.0,3.7333333333333334,49.266666666666666,56.93333333333333,2.9,3.9,0.0,0.09099999999999998,29.277,29.996999999999993,8.566666666666672,10.190000000000001
2,2007-06-10,-,-, ,16,77.4,56.666666666666664,67.3,3.7333333333333334,49.13333333333333,57.333333333333336,2.6,4.9,0.0,0.09566666666666666,29.339666666666666,29.99,8.229999999999999,9.736666666666672
1,2007-06-11,0416,1926, ,11,78.03333333333333,54.666666666666664,66.56666666666666,3.966666666666667,49.8,57.43333333333333,2.566666666666667,4.133333333333334,0.0,0.09099999999999998,29.274333333333335,29.99399999999999,8.316666666666672,9.990000000000002
2,2007-06-11,-,-, ,9,78.06666666666666,57.266666666666666,67.93333333333334,3.966666666666667,49.6,57.833333333333336,2.3,5.233333333333333,0.0,0.09566666666666666,29.337333333333333,29.986666666666665,8.026666666666666,9.583333333333337
1,2007-06-12,0416,1927, ,5,78.5,55.3,67.13333333333334,4.2,50.36666666666667,57.9,2.2666666666666666,4.4,0.0,0.09099999999999998,29.27266666666667,29.991333333333323,8.373333333333338,10.013333333333334
2,2007-06-12,-,-, ,5,78.5,58.0,68.5,4.2,50.233333333333334,58.333333333333336,2.033333333333333,5.533333333333333,0.0,0.09566666666666666,29.335333333333335,29.98333333333333,8.126666666666667,9.663333333333336
1,2007-06-13,0416,1927, ,5,78.4,55.43333333333333,67.16666666666667,3.9,50.56666666666667,58.0,2.2666666666666666,4.433333333333334,0.0,0.09099999999999998,29.277,29.995333333333324,8.050000000000004,9.723333333333334
2,2007-06-13,-,-, ,5,78.36666666666666,58.46666666666667,68.66666666666667,3.9,50.5,58.46666666666667,2.033333333333333,5.7,0.0,0.09566666666666666,29.337000000000003,29.987,7.89,9.463333333333336
1,2007-06-14,0416,1928, ,5,78.7,55.666666666666664,67.43333333333334,3.8333333333333335,50.53333333333333,58.1,2.2666666666666666,4.7,0.0,0.07833333333333332,29.282666666666668,30.00133333333332,7.966666666666671,9.540000000000001
2,2007-06-14,-,-, ,7,78.6,58.86666666666667,69.0,3.8333333333333335,50.43333333333333,58.53333333333333,2.033333333333333,6.033333333333333,0.0,0.07566666666666667,29.34266666666667,29.99266666666666,7.816666666666666,9.316666666666668
1,2007-06-15,0416,1928, ,6,79.53333333333333,56.3,68.16666666666667,4.266666666666667,50.96666666666667,58.63333333333333,1.9333333333333333,5.1,0.0,0.07366666666666664,29.281,29.99999999999999,7.843333333333337,9.296666666666669
2,2007-06-15,-,-, ,9,79.43333333333334,59.6,69.76666666666667,4.266666666666667,50.9,59.13333333333333,1.7,6.466666666666667,0.0,0.07333333333333333,29.341000000000005,29.990666666666662,7.676666666666667,9.060000000000002
1,2007-06-16,0416,1929,RA HZ,28,80.56666666666666,57.06666666666667,69.06666666666666,4.833333333333333,51.9,59.43333333333333,1.5333333333333334,5.6,0.0,0.07366666666666664,29.271333333333335,29.98999999999999,7.653333333333338,9.113333333333335
2,2007-06-16,-,-,HZ,22,80.46666666666667,60.4,70.66666666666667,4.833333333333333,51.86666666666667,59.96666666666667,1.3,6.966666666666667,0.0,0.07333333333333333,29.33133333333334,29.98033333333333,7.356666666666667,8.856666666666671
1,2007-06-17,0416,1929,HZ,11,81.23333333333333,58.0,69.86666666666666,5.333333333333333,53.03333333333333,60.233333333333334,1.2666666666666666,6.133333333333334,0.0,0.07366666666666664,29.261333333333333,29.979999999999993,7.566666666666672,9.073333333333334
2,2007-06-17,-,-,HZ,11,81.16666666666667,61.333333333333336,71.46666666666667,5.333333333333333,53.0,60.733333333333334,1.0333333333333334,7.5,0.0,0.07866666666666668,29.32066666666667,29.96933333333333,7.376666666666667,8.87666666666667
1,2007-06-18,0416,1929,TSRA RA HZ,20,81.53333333333333,58.43333333333333,70.23333333333333,5.366666666666666,53.9,60.8,1.2666666666666666,6.5,0.0,0.08299999999999998,29.254,29.97199999999999,7.663333333333338,9.196666666666669
2,2007-06-18,-,-,TSRA RA HZ,20,81.46666666666667,61.9,71.9,5.366666666666666,53.93333333333333,61.3,1.0333333333333334,7.933333333333334,0.0,0.07933333333333334,29.31333333333334,29.961,7.413333333333333,8.916666666666673
1,2007-06-19,0416,1930,RA,28,81.9,59.166666666666664,70.8,5.633333333333334,54.4,61.43333333333333,0.9666666666666667,6.766666666666667,0.0,0.09999999999999999,29.25,29.966666666666658,7.673333333333337,9.220000000000002
2,2007-06-19,-,-,RA BR,29,81.86666666666666,62.6,72.43333333333334,5.633333333333334,54.4,61.9,0.7666666666666667,8.2,0.0,0.10666666666666669,29.309000000000005,29.954999999999995,7.463333333333334,8.970000000000006
1,2007-06-20,0416,1930, ,27,82.03333333333333,59.733333333333334,71.16666666666667,5.7,54.46666666666667,61.6,0.8666666666666667,7.033333333333333,0.0,0.09999999999999999,29.252,29.967999999999996,7.723333333333338,9.240000000000004
2,2007-06-20,-,-, ,28,82.06666666666666,63.13333333333333,72.8,5.7,54.4,62.03333333333333,0.7,8.5,0.0,0.10666666666666669,29.311333333333337,29.95633333333333,7.45,8.966666666666672
1,2007-06-21,0416,1930,RA,3,81.7,59.93333333333333,71.1,5.333333333333333,54.63333333333333,61.666666666666664,0.8666666666666667,6.966666666666667,0.0,0.10033333333333332,29.252666666666663,29.968666666666664,7.506666666666671,9.25666666666667
2,2007-06-21,-,-,RA,2,81.83333333333333,63.333333333333336,72.76666666666667,5.333333333333333,54.63333333333333,62.13333333333333,0.7,8.466666666666667,0.0,0.10666666666666669,29.311333333333337,29.956666666666663,7.236666666666666,8.933333333333339
1,2007-06-22,0417,1931,RA,6,81.26666666666667,59.96666666666667,70.9,4.833333333333333,54.666666666666664,61.56666666666667,0.8666666666666667,6.766666666666667,0.0,0.10033333333333332,29.250666666666667,29.96733333333333,7.386666666666671,9.153333333333336
2,2007-06-22,-,-,RA,7,81.36666666666666,63.2,72.46666666666667,4.833333333333333,54.666666666666664,62.03333333333333,0.7,8.166666666666666,0.0,0.10666666666666669,29.30866666666667,29.954999999999995,7.09,8.830000000000007
1,2007-06-23,0417,1931,RA BR,12,80.56666666666666,59.93333333333333,70.53333333333333,4.2,54.8,61.5,0.8666666666666667,6.4,0.0,0.1013333333333333,29.244666666666667,29.96233333333333,7.143333333333337,8.876666666666669
2,2007-06-23,-,-,RA BR,11,80.7,63.03333333333333,72.06666666666666,4.2,54.9,62.0,0.7,7.766666666666667,0.0,0.11800000000000002,29.302333333333333,29.949999999999996,6.873333333333333,8.59333333333334
1,2007-06-24,0417,1931,BR HZ,9,80.8,60.166666666666664,70.76666666666667,4.133333333333334,55.4,61.9,0.8,6.566666666666666,0.0,0.1013333333333333,29.236333333333334,29.95333333333333,7.213333333333337,8.850000000000001
2,2007-06-24,-,-,BR HZ,10,81.0,63.3,72.33333333333333,4.133333333333334,55.43333333333333,62.4,0.6,7.933333333333334,0.0,0.11500000000000002,29.294333333333334,29.940999999999995,6.909999999999999,8.520000000000008
1,2007-06-25,0417,1931,BR HZ,14,81.6,60.7,71.43333333333334,4.5,55.766666666666666,62.36666666666667,0.5333333333333333,6.966666666666667,0.0,0.06766666666666664,29.237000000000002,29.951999999999998,7.2500000000000036,8.83666666666667
2,2007-06-25,-,-,BR HZ,12,81.53333333333333,63.86666666666667,72.9,4.5,55.833333333333336,62.833333333333336,0.43333333333333335,8.333333333333334,0.0,0.1056666666666667,29.295000000000005,29.93966666666666,6.959999999999999,8.456666666666674
1,2007-06-26,0418,1931,TSRA BR HZ VCTS,22,82.16666666666667,61.13333333333333,71.93333333333334,4.7,56.5,62.9,0.5333333333333333,7.466666666666667,0.0,0.07166666666666664,29.238666666666667,29.953666666666667,7.15666666666667,8.75666666666667
2,2007-06-26,-,-,BR HZ,21,82.06666666666666,64.33333333333333,73.4,4.7,56.5,63.333333333333336,0.43333333333333335,8.833333333333334,0.0,0.10300000000000002,29.29633333333334,29.940999999999995,6.930000000000001,8.420000000000009
1,2007-06-27,0418,1931,TSRA,24,82.56666666666666,61.833333333333336,72.46666666666667,4.966666666666667,57.266666666666666,63.43333333333333,0.5333333333333333,8.0,0.0,0.07666666666666665,29.233999999999998,29.949333333333335,7.24666666666667,8.873333333333337
2,2007-06-27,-,-,TSRA RA BR,24,82.5,64.9,73.9,4.966666666666667,57.166666666666664,63.833333333333336,0.43333333333333335,9.333333333333334,0.0,0.1146666666666667,29.29200000000001,29.93633333333333,7.036666666666667,8.530000000000008
1,2007-06-28,0419,1931, ,3,82.1,61.766666666666666,72.2,4.466666666666667,57.166666666666664,63.266666666666666,0.5333333333333333,7.733333333333333,0.0,0.07666666666666665,29.234666666666666,29.948666666666668,7.450000000000003,9.073333333333336
